point_id,survey_no,latitude,longitude,accuracy_m
GNSS_01506,451/4,18.5951738,73.7426989,0.043
GNSS_01507,451/4,18.5951738,73.7428739,0.044
GNSS_01508,451/4,18.5953131,73.7428931,0.02
GNSS_01509,451/4,18.5954745,73.7428786,0.044
GNSS_01510,451/4,18.5954555,73.7425115,0.027
GNSS_01511,452/1,18.5951662,73.7429448,0.03
GNSS_01512,452/1,18.5951503,73.7431313,0.021
GNSS_01513,452/1,18.5951701,73.7433086,0.031
GNSS_01514,452/1,18.5953259,73.7433087,0.024
GNSS_01515,452/1,18.5954747,73.7433043,0.043
GNSS_01516,452/1,18.59547,73.7429543,0.019
GNSS_01517,453/2,18.5951644,73.7433819,0.027
GNSS_01518,453/2,18.5951765,73.743557,0.041
GNSS_01519,453/2,18.59516,73.7437363,0.033
GNSS_01520,453/2,18.595323,73.7437101,0.044
GNSS_01521,453/2,18.5954766,73.743739,0.019
GNSS_01522,453/2,18.595481,73.743368,0.03
GNSS_01523,454/3,18.595159,73.7437999,0.033
GNSS_01524,454/3,18.5951724,73.743982,0.031
GNSS_01525,454/3,18.5951693,73.7441578,0.041
GNSS_01526,454/3,18.5953136,73.7441542,0.032
GNSS_01527,454/3,18.5954719,73.7441653,0.029
GNSS_01528,454/3,18.5954703,73.7437936,0.031
GNSS_01529,455/4,18.595159,73.7442246,0.025
GNSS_01530,455/4,18.5951616,73.7444,0.035
GNSS_01531,455/4,18.5951699,73.7445858,0.034
GNSS_01532,455/4,18.5953251,73.7445744,0.043
GNSS_01533,455/4,18.595466,73.7445857,0.02
GNSS_01534,455/4,18.5954871,73.744225,0.026
GNSS_01535,456/1,18.595165,73.7446579,0.031
GNSS_01536,456/1,18.5951753,73.7448357,0.04
GNSS_01537,456/1,18.5951657,73.7450071,0.036
GNSS_01538,456/1,18.5953163,73.7450086,0.022
GNSS_01539,456/1,18.5954694,73.7450171,0.026
GNSS_01540,456/1,18.5954553,73.7446478,0.044
GNSS_01541,457/2,18.5951667,73.7450884,0.031
GNSS_01542,457/2,18.5951549,73.7452588,0.024
GNSS_01543,457/2,18.5951647,73.745452,0.039
GNSS_01544,457/2,18.5953229,73.7454512,0.036
GNSS_01545,457/2,18.5954774,73.7454356,0.026
GNSS_01546,457/2,18.59548,73.7450749,0.04
GNSS_01547,458/3,18.5951664,73.745505,0.04
GNSS_01548,458/3,18.5951551,73.7456929,0.041
GNSS_01549,458/3,18.5951681,73.7458771,0.042
GNSS_01550,458/3,18.5953144,73.7458634,0.043
GNSS_01551,458/3,18.5954746,73.7458702,0.038
GNSS_01552,458/3,18.5954757,73.7455153,0.02
GNSS_01553,459/4,18.5951631,73.74594,0.023
GNSS_01554,459/4,18.595165,73.7461159,0.025
GNSS_01555,459/4,18.5951595,73.7463034,0.04
GNSS_01556,459/4,18.5953178,73.7462787,0.031
GNSS_01557,459/4,18.5954744,73.7463033,0.033
GNSS_01558,459/4,18.5954611,73.7459323,0.03
GNSS_01559,460/1,18.5955305,73.7378111,0.042
GNSS_01560,460/1,18.5955041,73.737996,0.036
GNSS_01561,460/1,18.5955191,73.738183,0.042
GNSS_01562,460/1,18.5956834,73.7381731,0.029
GNSS_01563,460/1,18.5958381,73.7381724,0.041
GNSS_01564,460/1,18.5958208,73.7378163,0.041
GNSS_01565,461/2,18.5955311,73.7382472,0.029
GNSS_01566,461/2,18.5955457,73.7384353,0.022
GNSS_01567,461/2,18.595532,73.7386031,0.023
GNSS_01568,461/2,18.5956733,73.7386118,0.044
GNSS_01569,461/2,18.5958294,73.7386131,0.03
GNSS_01570,461/2,18.5958459,73.7382484,0.025
GNSS_01571,462/3,18.5955268,73.7386671,0.04
GNSS_01572,462/3,18.5955377,73.738854,0.019
GNSS_01573,462/3,18.5955305,73.7390308,0.043
GNSS_01574,462/3,18.5956787,73.7390297,0.036
GNSS_01575,462/3,18.5958291,73.7390324,0.025
GNSS_01576,462/3,18.5958454,73.7386767,0.028
GNSS_01577,463/4,18.5955317,73.7390944,0.035
GNSS_01578,463/4,18.5954993,73.7392881,0.042
GNSS_01579,463/4,18.5955245,73.7394694,0.039
GNSS_01580,463/4,18.5956753,73.7394654,0.029
GNSS_01581,463/4,18.595837,73.7394546,0.019
GNSS_01582,463/4,18.5958389,73.7390965,0.041
GNSS_01583,464/1,18.5955319,73.7395324,0.035
GNSS_01584,464/1,18.5955279,73.7397146,0.039
GNSS_01585,464/1,18.5955262,73.7398928,0.022
GNSS_01586,464/1,18.5956806,73.7398833,0.029
GNSS_01587,464/1,18.5958357,73.7398949,0.035
GNSS_01588,464/1,18.5958371,73.7395276,0.026
GNSS_01589,465/2,18.5955284,73.7399605,0.028
GNSS_01590,465/2,18.5955406,73.7401294,0.029
GNSS_01591,465/2,18.5955328,73.7403148,0.028
GNSS_01592,465/2,18.5956848,73.7403061,0.041
GNSS_01593,465/2,18.5958271,73.7403098,0.033
GNSS_01594,465/2,18.5958371,73.7399574,0.019
GNSS_01595,466/3,18.5955334,73.7403902,0.043
GNSS_01596,466/3,18.5955057,73.7405578,0.03
GNSS_01597,466/3,18.5955246,73.7407377,0.036
GNSS_01598,466/3,18.5956754,73.740748,0.021
GNSS_01599,466/3,18.59583,73.7407362,0.037
GNSS_01600,466/3,18.5958308,73.740391,0.023
GNSS_01601,467/4,18.5955276,73.7408165,0.03
GNSS_01602,467/4,18.5955278,73.7409994,0.018
GNSS_01603,467/4,18.5955249,73.7411741,0.022
GNSS_01604,467/4,18.5956737,73.741169,0.027
GNSS_01605,467/4,18.5958284,73.7411671,0.037
GNSS_01606,467/4,18.595825,73.7408122,0.037
GNSS_01607,468/1,18.595527,73.7412296,0.044
GNSS_01608,468/1,18.5955334,73.7414096,0.036
GNSS_01609,468/1,18.5955239,73.7415976,0.022
GNSS_01610,468/1,18.5956817,73.7415971,0.042
GNSS_01611,468/1,18.5958353,73.7416035,0.019
GNSS_01612,468/1,18.595828,73.7412429,0.023
GNSS_01613,469/2,18.5955233,73.7416579,0.039
GNSS_01614,469/2,18.595516,73.7418455,0.025
GNSS_01615,469/2,18.5955191,73.7420184,0.026
GNSS_01616,469/2,18.5956848,73.7420349,0.042
GNSS_01617,469/2,18.5958358,73.7420313,0.027
GNSS_01618,469/2,18.5958423,73.7416722,0.045
GNSS_01619,470/3,18.5955214,73.7420907,0.021
GNSS_01620,470/3,18.5955143,73.7422641,0.037
GNSS_01621,470/3,18.595521,73.742452,0.022
GNSS_01622,470/3,18.5956732,73.742468,0.027
GNSS_01623,470/3,18.595832,73.7424596,0.024
GNSS_01624,470/3,18.5958444,73.7420907,0.026
GNSS_01625,471/4,18.5955217,73.7425219,0.028
GNSS_01626,471/4,18.5955028,73.7427083,0.043
GNSS_01627,471/4,18.5955212,73.7428845,0.021
GNSS_01628,471/4,18.5956752,73.7428996,0.027
GNSS_01629,471/4,18.5958258,73.7428797,0.019
GNSS_01630,471/4,18.595831,73.7425159,0.03
GNSS_01631,472/1,18.5955186,73.7429479,0.019
GNSS_01632,472/1,18.5955168,73.743135,0.02
GNSS_01633,472/1,18.5955234,73.7433151,0.044
GNSS_01634,472/1,18.5956827,73.7433094,0.028
GNSS_01635,472/1,18.5958331,73.7433152,0.029
GNSS_01636,472/1,18.5958415,73.742941,0.023
GNSS_01637,473/2,18.5955228,73.7433784,0.031
GNSS_01638,473/2,18.5955425,73.7435583,0.042
GNSS_01639,473/2,18.595526,73.7437273,0.031
GNSS_01640,473/2,18.5956838,73.7437463,0.033
GNSS_01641,473/2,18.5958349,73.7437307,0.029
GNSS_01642,473/2,18.5958225,73.7433667,0.038
GNSS_01643,474/3,18.5955237,73.7437923,0.021
GNSS_01644,474/3,18.5955123,73.7439803,0.042
GNSS_01645,474/3,18.5955208,73.7441647,0.041
GNSS_01646,474/3,18.5956811,73.7441588,0.032
GNSS_01647,474/3,18.5958288,73.7441618,0.026
GNSS_01648,474/3,18.5958356,73.7437995,0.019
GNSS_01649,475/4,18.5955256,73.7442262,0.037
GNSS_01650,475/4,18.5955076,73.7444122,0.026
GNSS_01651,475/4,18.5955274,73.744586,0.038
GNSS_01652,475/4,18.5956717,73.7445939,0.038
GNSS_01653,475/4,18.5958315,73.7445929,0.03
GNSS_01654,475/4,18.5958377,73.744233,0.04
GNSS_01655,476/1,18.5955299,73.7446493,0.031
GNSS_01656,476/1,18.5955063,73.7448373,0.035
GNSS_01657,476/1,18.5955266,73.7450087,0.044
GNSS_01658,476/1,18.5956732,73.745021,0.028
GNSS_01659,476/1,18.5958317,73.7450099,0.036
GNSS_01660,476/1,18.5958264,73.7446585,0.037
GNSS_01661,477/2,18.5955309,73.7450767,0.029
GNSS_01662,477/2,18.5955031,73.7452662,0.021
GNSS_01663,477/2,18.5955258,73.7454345,0.042
GNSS_01664,477/2,18.5956751,73.7454209,0.038
GNSS_01665,477/2,18.5958375,73.7454492,0.03
GNSS_01666,477/2,18.5958126,73.7450829,0.031
GNSS_01667,478/3,18.5955312,73.7455107,0.034
GNSS_01668,478/3,18.5954979,73.7456817,0.035
GNSS_01669,478/3,18.5955294,73.7458726,0.036
GNSS_01670,478/3,18.5956844,73.7458821,0.04
GNSS_01671,478/3,18.5958335,73.7458745,0.031
GNSS_01672,478/3,18.5958181,73.7455104,0.037
GNSS_01673,479/4,18.5955284,73.7459325,0.036
GNSS_01674,479/4,18.5955374,73.7461241,0.043
GNSS_01675,479/4,18.5955283,73.7462996,0.041
GNSS_01676,479/4,18.5956781,73.7462994,0.037
GNSS_01677,479/4,18.5958355,73.7462913,0.031
GNSS_01678,479/4,18.595833,73.7459361,0.042
GNSS_01679,480/1,18.5958896,73.7378227,0.045
GNSS_01680,480/1,18.5958766,73.7380053,0.026
GNSS_01681,480/1,18.5958879,73.7381866,0.024
GNSS_01682,480/1,18.5960428,73.7381939,0.019
GNSS_01683,480/1,18.5961863,73.7381834,0.018
GNSS_01684,480/1,18.5962056,73.7378142,0.042
GNSS_01685,481/2,18.5958907,73.7382469,0.042
GNSS_01686,481/2,18.5958677,73.7384243,0.034
GNSS_01687,481/2,18.595887,73.7386027,0.021
GNSS_01688,481/2,18.5960466,73.738595,0.019
GNSS_01689,481/2,18.5961961,73.7386127,0.044
GNSS_01690,481/2,18.5962058,73.7382517,0.04
GNSS_01691,482/3,18.5958799,73.7386805,0.028
GNSS_01692,482/3,18.5958603,73.7388556,0.04
GNSS_01693,482/3,18.5958802,73.7390288,0.021
GNSS_01694,482/3,18.5960369,73.7390402,0.023
GNSS_01695,482/3,18.5961952,73.7390389,0.044
GNSS_01696,482/3,18.5961959,73.7386788,0.039
GNSS_01697,483/4,18.5958797,73.7391014,0.041
GNSS_01698,483/4,18.5958969,73.7392793,0.039
GNSS_01699,483/4,18.5958886,73.7394595,0.028
GNSS_01700,483/4,18.5960429,73.7394675,0.019
GNSS_01701,483/4,18.5961878,73.7394606,0.022
GNSS_01702,483/4,18.5961849,73.7391067,0.018
GNSS_01703,484/1,18.5958809,73.7395372,0.036
GNSS_01704,484/1,18.5958655,73.7397009,0.033
GNSS_01705,484/1,18.5958882,73.7398921,0.026
GNSS_01706,484/1,18.5960322,73.7398807,0.038
GNSS_01707,484/1,18.5961952,73.7398916,0.043
GNSS_01708,484/1,18.5961856,73.7395314,0.018
GNSS_01709,485/2,18.5958882,73.739954,0.037
GNSS_01710,485/2,18.5958654,73.7401431,0.042
GNSS_01711,485/2,18.5958852,73.7403186,0.032
GNSS_01712,485/2,18.5960438,73.7403178,0.033
GNSS_01713,485/2,18.5961962,73.7403191,0.024
GNSS_01714,485/2,18.5961729,73.7399626,0.032
GNSS_01715,486/3,18.5958906,73.7403744,0.021
GNSS_01716,486/3,18.5958766,73.7405649,0.026
GNSS_01717,486/3,18.5958895,73.7407486,0.038
GNSS_01718,486/3,18.5960331,73.7407622,0.03
GNSS_01719,486/3,18.59619,73.7407357,0.045
GNSS_01720,486/3,18.5961775,73.7403852,0.04
GNSS_01721,487/4,18.5958875,73.7408107,0.021
GNSS_01722,487/4,18.5958753,73.7409878,0.037
GNSS_01723,487/4,18.5958893,73.741176,0.04
GNSS_01724,487/4,18.5960423,73.741189,0.02
GNSS_01725,487/4,18.5961881,73.7411712,0.02
GNSS_01726,487/4,18.5961978,73.740807,0.042
GNSS_01727,488/1,18.5958869,73.7412356,0.03
GNSS_01728,488/1,18.5959001,73.7414227,0.044
GNSS_01729,488/1,18.5958881,73.7415996,0.032
GNSS_01730,488/1,18.5960419,73.741591,0.032
GNSS_01731,488/1,18.5961955,73.7416062,0.037
GNSS_01732,488/1,18.5961932,73.7412358,0.03
GNSS_01733,489/2,18.5958876,73.7416727,0.019
GNSS_01734,489/2,18.5958647,73.7418433,0.042
GNSS_01735,489/2,18.595879,73.7420266,0.042
GNSS_01736,489/2,18.596037,73.7420359,0.024
GNSS_01737,489/2,18.596189,73.7420342,0.04
GNSS_01738,489/2,18.5961917,73.7416643,0.031
GNSS_01739,490/3,18.5958831,73.7420914,0.02
GNSS_01740,490/3,18.5958769,73.7422713,0.035
GNSS_01741,490/3,18.5958912,73.7424503,0.035
GNSS_01742,490/3,18.5960334,73.7424421,0.028
GNSS_01743,490/3,18.5961941,73.742446,0.042
GNSS_01744,490/3,18.5961781,73.7420965,0.027
GNSS_01745,491/4,18.5958916,73.7425216,0.023
GNSS_01746,491/4,18.595862,73.7427031,0.031
GNSS_01747,491/4,18.5958892,73.7428851,0.042
GNSS_01748,491/4,18.5960333,73.7428956,0.021
GNSS_01749,491/4,18.5961873,73.7428808,0.043
GNSS_01750,491/4,18.5962016,73.7425211,0.023
GNSS_01751,492/1,18.5958873,73.7429523,0.044
GNSS_01752,492/1,18.5958922,73.7431191,0.033
GNSS_01753,492/1,18.5958874,73.7433037,0.026
GNSS_01754,492/1,18.5960456,73.7432956,0.023
GNSS_01755,492/1,18.5961871,73.743304,0.039
GNSS_01756,492/1,18.5962043,73.7429376,0.022
GNSS_01757,493/2,18.5958893,73.7433676,0.032
GNSS_01758,493/2,18.5958674,73.7435501,0.044
GNSS_01759,493/2,18.5958921,73.7437277,0.025
GNSS_01760,493/2,18.5960458,73.743713,0.027
GNSS_01761,493/2,18.5961851,73.7437414,0.033
GNSS_01762,493/2,18.5962101,73.7433687,0.02
GNSS_01763,494/3,18.5958931,73.7437964,0.039
GNSS_01764,494/3,18.5958818,73.7439841,0.033
GNSS_01765,494/3,18.5958904,73.7441623,0.029
GNSS_01766,494/3,18.5960376,73.7441477,0.043
GNSS_01767,494/3,18.5961941,73.7441539,0.03
GNSS_01768,494/3,18.596213,73.7437953,0.018
GNSS_01769,495/4,18.5958793,73.7442218,0.02
GNSS_01770,495/4,18.5958573,73.7444158,0.037
GNSS_01771,495/4,18.5958888,73.7445841,0.04
GNSS_01772,495/4,18.5960442,73.7446022,0.038
GNSS_01773,495/4,18.5961972,73.7445834,0.045
GNSS_01774,495/4,18.5961923,73.7442239,0.042
GNSS_01775,496/1,18.5958836,73.7446583,0.031
GNSS_01776,496/1,18.5958804,73.7448311,0.042
GNSS_01777,496/1,18.5958822,73.7450149,0.036
GNSS_01778,496/1,18.5960366,73.7450419,0.029
GNSS_01779,496/1,18.5961935,73.7450151,0.042
GNSS_01780,496/1,18.5961884,73.7446463,0.037
GNSS_01781,497/2,18.5958789,73.7450746,0.043
GNSS_01782,497/2,18.5958825,73.7452686,0.03
GNSS_01783,497/2,18.5958838,73.7454461,0.024
GNSS_01784,497/2,18.596044,73.7454596,0.019
GNSS_01785,497/2,18.596187,73.7454404,0.026
GNSS_01786,497/2,18.5962004,73.7450871,0.043
GNSS_01787,498/3,18.5958818,73.745515,0.023
GNSS_01788,498/3,18.5959026,73.7456985,0.023
GNSS_01789,498/3,18.5958859,73.7458619,0.038
GNSS_01790,498/3,18.5960406,73.7458859,0.036
GNSS_01791,498/3,18.5961994,73.7458613,0.034
GNSS_01792,498/3,18.5961905,73.745512,0.023
GNSS_01793,499/4,18.5958819,73.7459379,0.043
GNSS_01794,499/4,18.5959026,73.7461175,0.019
GNSS_01795,499/4,18.5958888,73.7462919,0.043
GNSS_01796,499/4,18.596042,73.7462898,0.03
GNSS_01797,499/4,18.5961882,73.746298,0.045
GNSS_01798,499/4,18.5961826,73.7459378,0.025
